 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
  2 25  5    8   20.900    0.044  42.500   1.158   0.038 1.341   1.452 567.824   0.000  0.000    0.000   59.204   59.204    0.000  0.396  0.134  0.253  3.714  0.103    0.002
  1  1  6    8   13.800    0.000   0.000   0.000   0.000 0.000   2.526 568.629   0.008  0.003    1.228   16.854   16.854    0.001  0.080  1.286  2.848  3.899  0.023    0.000
  2  1  6    8   13.800    0.000   0.000   0.000   0.000 0.000   1.263 565.154   0.000  0.000    0.000   57.853   57.853    0.000  0.381  0.134  0.251  3.697  0.103    0.000
  1  4  6    8   17.000    1.347  48.462   9.129   0.148 1.315   2.160 580.024   0.009  0.003    1.327   16.611   16.611    0.001  0.079  1.214  2.724  3.875  0.066    0.290
  2  4  6    8   17.000    1.486  48.462  10.070   0.148 1.303   1.252 574.557   0.000  0.000    0.000   57.285   57.285    0.000  0.375  0.134  0.250  3.687  0.103    0.308
  1  7  6    8   22.060    1.136 138.167  11.306   0.100 1.176   3.043 598.215   0.013  0.004    2.016   13.114   13.114    0.001  0.061  1.567  3.212  3.746  0.070    1.075
  2  7  6    8   22.060    0.809 138.167   8.051   0.100 1.477   1.456 593.558   0.000  0.000    0.000   56.758   56.758    0.000  0.369  0.134  0.249  3.673  0.103    0.545
  1  9  6    8   11.530    0.000   0.000   0.000   0.000 0.000   2.287 604.723   0.016  0.005    2.409   13.008   13.008    0.002  0.061  1.471  3.112  3.716  0.070    0.000
  2  9  6    8   11.530    0.101  27.980   6.831   0.073 1.089   1.235 600.284   0.000  0.000    0.000   56.453   56.453    0.000  0.366  0.134  0.248  3.662  0.103    0.004
  1 15  6    8   10.500    0.000   0.000   0.000   0.000 0.000   1.662 606.667   0.047  0.015    6.808   12.680   12.680    0.005  0.059  1.275  2.829  3.694  0.070    0.000
  2 15  6    8   10.500    0.000   0.000   0.000   0.000 0.000   1.224 599.095   0.000  0.000    0.000   55.490   55.490    0.000  0.356  0.134  0.246  3.649  0.103    0.000
  1 22  6    8   13.500    0.005  36.667   0.237   0.020 1.105   1.532 613.718   0.110  0.034   14.797   12.215   12.215    0.012  0.057  1.059  2.545  3.684  0.070    0.001
  2 22  6    8   13.500    0.004  36.667   0.182   0.020 1.740   1.209 607.798   0.000  0.000    0.000   54.053   54.053    0.000  0.342  0.134  0.245  3.642  0.103    0.000
  1  1  7    8    0.000    0.000   0.000   0.000   0.000 0.000   1.229 616.142   0.258  0.076   29.799   11.669   11.669    0.026  0.054  0.784  2.216  3.663  0.070    0.000
  2  1  7    8    0.000    0.000   0.000   0.000   0.000 0.000   1.191 610.822   0.000  0.000    0.000   52.354   52.354    0.000  0.326  0.134  0.245  3.627  0.103    0.000
  1  7  7    8   37.400   11.172  45.106  18.969   0.589 1.150   2.210 633.808   0.430  0.119   42.542   11.350   11.350    0.042  0.052  0.604  2.012  3.659  0.082    1.857
  2  7  7    8   37.400   11.030  45.349  18.728   0.589 1.145   2.105 633.412   0.000  0.000    0.000   51.323   51.323    0.000  0.316  0.134  0.245  3.623  0.103    1.997
  1 13  7    8   27.220    2.642  42.571  12.931   0.204 1.151   1.860 638.873   0.757  0.196   59.031   11.009   11.009    0.072  0.051  0.410  1.824  3.635  0.082    0.271
  2 13  7    8   27.220    2.441  42.571  11.947   0.204 1.141   1.599 645.473   0.000  0.000    0.000   50.192   50.192    0.000  0.306  0.134  0.245  3.606  0.103    0.300
  1 15  7    8    0.000    0.000   0.000   0.000   0.000 0.000   0.909 633.208   0.847  0.217   62.394   10.925   10.925    0.080  0.050  0.358  1.762  3.620  0.082    0.000
  2 15  7    8    0.000    0.000   0.000   0.000   0.000 0.000   1.166 641.694   0.000  0.000    0.000   49.917   49.917    0.000  0.304  0.134  0.245  3.594  0.103    0.000
  1  1  8    8    3.750    0.000   0.000   0.000   0.000 0.000   1.504 581.083   2.046  0.513   86.626   10.179   10.179    0.236  0.047  0.149  1.293  3.615  0.082    0.000
  2  1  8    8    3.750    0.000   0.000   0.000   0.000 0.000   1.137 642.191   0.000  0.000    0.000   46.991   46.991    0.000  0.279  0.134  0.247  3.589  0.103    0.000
  1  3  8    8   21.130    1.790  47.154   9.994   0.179 1.145   1.751 588.678   2.222  0.553   88.481   10.105   10.105    0.264  0.046  0.138  1.243  3.613  0.082    0.078
  2  3  8    8   21.130    2.236  43.294  12.482   0.179 1.119   1.269 654.710   0.000  0.000    0.000   46.638   46.638    0.000  0.276  0.134  0.247  3.587  0.103    0.106
  1  6  8    8    8.300    0.000   0.000   0.000   0.000 0.000   1.518 576.902   2.461  0.607   90.629    9.967    9.967    0.306  0.046  0.134  1.172  3.603  0.082    0.000
  2  6  8    8    8.300    0.004  36.667   1.133   0.019 1.041   1.127 655.189   0.000  0.000    0.000   46.073   46.073    0.000  0.271  0.134  0.248  3.579  0.103    0.000
  1  9  8    8   10.000    0.000   0.000   0.000   0.000 0.000   1.516 579.072   2.483  0.624   90.817    9.832    9.832    0.321  0.045  0.134  1.116  3.599  0.082    0.000
  2  9  8    8   10.000    0.426  34.583  15.174   0.138 1.039   1.122 658.955   0.000  0.000    0.000   45.551   45.551    0.000  0.267  0.134  0.249  3.576  0.103    0.021
  1 15  8    8    7.150    0.000   0.000   0.000   0.000 0.000   1.398 581.006   2.490  0.629   61.659   26.727   26.727    0.272  0.051  0.154  1.032  3.583  0.082    0.000
  2 15  8    8    7.150    0.000   0.000   0.000   0.000 0.000   1.113 675.450   0.000  0.000    0.000   44.635   44.635    0.000  0.259  0.134  0.250  3.564  0.103    0.000
  1 22  8    8   28.860    0.957  37.168   5.246   0.182 1.110   1.902 573.672   2.490  0.629   20.769   47.873   47.873    0.199  0.118  0.164  0.957  3.574  0.082    0.033
  2 22  8    8   28.860    1.401  37.168   7.679   0.182 1.085   1.537 697.721   0.000  0.000    0.000   43.333   43.333    0.000  0.249  0.134  0.252  3.558  0.103    0.049
  1 27  8    8   32.700    8.145  37.419  29.029   0.281 1.110   2.046 572.251   2.490  0.629    9.087   53.649   53.649    0.179  0.131  0.161  0.910  3.560  0.093    0.341
  2 27  8    8   32.700    8.416  37.419  29.995   0.281 1.092   1.670 709.981   0.000  0.000    0.000   42.418   42.418    0.000  0.242  0.134  0.253  3.548  0.103    0.436
  1 31  8    8   23.100    6.314  32.000  20.217   0.312 1.110   1.511 571.303   2.490  0.629    9.087   52.061   52.061    0.179  0.126  0.158  0.872  3.546  0.093    0.223
  2 31  8    8   23.100    6.336  32.000  20.288   0.312 1.090   1.282 712.714   0.000  0.000    0.000   41.730   41.730    0.000  0.237  0.134  0.254  3.537  0.103    0.284
  1  1  9    8    7.800    0.000   0.000   0.000   0.000 0.000   1.242 574.329   2.490  0.629    9.087   51.707   51.707    0.179  0.124  0.156  0.863  3.539  0.093    0.000
  2  1  9    8    7.800    0.000   0.000   0.000   0.000 0.000   1.082 716.074   0.000  0.000    0.000   41.574   41.574    0.000  0.235  0.134  0.254  3.532  0.103    0.000
  1  3  9    8    7.100    0.299  48.571   3.990   0.075 1.077   1.234 569.347   2.490  0.629    9.087   50.974   50.974    0.179  0.122  0.156  0.844  3.536  0.093    0.013
  2  3  9    8    7.100    0.328  48.571   4.380   0.075 1.060   1.079 714.930   0.000  0.000    0.000   41.235   41.235    0.000  0.233  0.134  0.255  3.529  0.103    0.018
  1  9  9    8   11.130    0.084  38.800   1.401   0.060 1.045   1.214 556.522   2.490  0.629    9.087   48.993   48.993    0.179  0.115  0.156  0.790  3.530  0.093    0.003
  2  9  9    8   11.130    0.099  38.800   1.657   0.060 1.036   1.070 712.914   0.000  0.000    0.000   40.332   40.332    0.000  0.226  0.134  0.256  3.525  0.103    0.004
  1 15  9    8    0.500    0.000   0.000   0.000   0.000 0.000   1.159 555.569   2.490  0.629    9.087   47.746   47.746    0.179  0.111  0.153  0.735  3.522  0.093    0.000
  2 15  9    8    0.500    0.000   0.000   0.000   0.000 0.000   1.064 699.532   0.000  0.000    0.000   39.786   39.786    0.000  0.222  0.134  0.257  3.519  0.103    0.000
  1  1 10    8   27.900    2.580  16.987   4.486   0.575 1.090   1.592 548.187   2.490  0.629    9.087   43.123   43.123    0.179  0.096  0.154  0.622  3.511  0.093    0.045
  2  1 10    8   27.900    2.715  16.987   4.721   0.575 1.070   1.391 705.888   0.000  0.000    0.000   37.720   37.720    0.000  0.207  0.134  0.260  3.512  0.103    0.059
  1  9 10    8   97.600   50.504  51.685  77.626   0.651 1.056   4.557 577.204   2.490  0.629    9.087   41.582   41.582    0.179  0.092  0.152  0.571  3.502  0.126    3.541
  2  9 10    8   97.600   50.594  51.685  77.765   0.651 1.043   3.769 735.658   0.000  0.000    0.000   37.024   37.024    0.000  0.202  0.134  0.261  3.505  0.135    4.603
  1 13 10    8   24.750   10.965  31.564  23.328   0.470 1.081   1.404 587.833   0.000  0.000    0.000   45.155   45.155    0.000  0.106  0.141  0.574  3.500  0.126    0.379
  2 13 10    8   24.750   11.218  31.710  23.867   0.470 1.063   1.266 740.759   0.000  0.000    0.000   36.807   36.807    0.000  0.201  0.134  0.262  3.500  0.135    0.491
  1 15 10    8    0.000    0.000   0.000   0.000   0.000 0.000   1.116 579.004   0.000  0.000    0.000   44.807   44.807    0.000  0.105  0.140  0.563  3.500  0.126    0.000
  2 15 10    8    0.000    0.000   0.000   0.000   0.000 0.000   1.033 729.909   0.000  0.000    0.000   36.651   36.651    0.000  0.199  0.134  0.262  3.500  0.135    0.000
  1 23 10    8   13.770    0.308  20.235   2.312   0.133 1.074   1.099 581.036   0.000  0.000    0.000   43.278   43.278    0.000  0.100  0.141  0.524  3.500  0.126    0.005
  2 23 10    8   13.770    0.368  20.235   2.762   0.133 1.052   1.026 713.607   0.000  0.000    0.000   35.966   35.966    0.000  0.195  0.134  0.263  3.500  0.135    0.008
  1  1 11    8    0.000    0.000   0.000   0.000   0.000 0.000   3.333 569.091   0.000  0.000    0.000   22.473   22.473    0.000  0.042  1.394  4.808  3.976  0.000    0.000
  2  1 11    8    0.000    0.000   0.000   0.000   0.000 0.000   1.019 683.665   0.000  0.000    0.000   35.278   35.278    0.000  0.190  0.134  0.264  3.500  0.135    0.000
  1 15 11    8    0.000    0.000   0.000   0.000   0.000 0.000   0.000 537.084   0.000  0.000    0.000   21.765   21.765    0.000  0.041  0.134  0.210  3.976  0.000    0.000
  2 15 11    8    0.000    0.000   0.000   0.000   0.000 0.000   0.001 661.042   0.000  0.000    0.000   34.781   34.781    0.000  0.186  0.134  0.210  3.500  0.135    0.000
  1 23 11    8    4.780    0.000   0.000   0.000   0.000 0.000   3.333 565.147   0.000  0.000    0.000   21.627   21.627    0.000  0.040  1.427  4.887  3.976  0.000    0.000
  2 23 11    8    4.780    0.002  31.833   0.534   0.014 1.003   1.013 652.452   0.000  0.000    0.000   34.684   34.684    0.000  0.186  0.134  0.265  3.500  0.135    0.000
  1  1 12    8    0.000    0.000   0.000   0.000   0.000 0.000   3.137 543.257   0.000  0.000    0.000   21.434   21.434    0.000  0.040  1.393  4.905  3.937  0.000    0.000
  2  1 12    8    0.000    0.000   0.000   0.000   0.000 0.000   1.012 640.043   0.000  0.000    0.000   34.549   34.549    0.000  0.185  0.134  0.265  3.500  0.135    0.000
  1 15 12    8    0.000    0.000   0.000   0.000   0.000 0.000   2.493 578.299   0.000  0.000    0.000   20.938   20.938    0.000  0.039  1.154  4.099  3.873  0.000    0.000
  2 15 12    8    0.000    0.000   0.000   0.000   0.000 0.000   1.008 655.103   0.000  0.000    0.000   34.192   34.192    0.000  0.182  0.134  0.265  3.500  0.135    0.000
  1 21 12    8    0.000    6.779   0.000   0.581  11.661 1.001   0.000 577.828   0.000  0.000    0.000   20.871   20.871    0.000  0.039  0.134  0.210  3.869  0.029    0.000
  2 21 12    8    0.000    1.617   0.000   0.139  11.661 1.001   1.008 678.656   0.000  0.000    0.000   34.145   34.145    0.000  0.182  0.134  0.265  3.500  0.135    0.000
  1 22 12    8   13.390    0.000   0.000   0.000   0.000 0.000   2.485 590.715   0.000  0.000    0.000   20.832   20.832    0.000  0.039  1.043  3.603  3.869  0.029    0.000
  2 22 12    8   13.390    1.993  51.160  52.577   0.186 1.003   1.008 681.488   0.000  0.000    0.000   34.117   34.117    0.000  0.182  0.134  0.265  3.500  0.135    0.158
  1  1  1    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 525.155   0.000  0.000    0.000   20.731   20.731    0.000  0.038  0.134  0.210  3.843  0.029    0.000
  2  1  1    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 649.860   0.000  0.000    0.000   34.047   34.047    0.000  0.181  0.134  0.210  3.500  0.135    0.000
  1 15  1    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 505.523   0.000  0.000    0.000   20.724   20.724    0.000  0.038  0.134  0.210  3.843  0.029    0.000
  2 15  1    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 619.495   0.000  0.000    0.000   34.040   34.040    0.000  0.181  0.134  0.210  3.500  0.135    0.000
  1 16  1    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 523.815   0.000  0.000    0.000   20.721   20.721    0.000  0.038  0.134  0.210  3.843  0.029    0.000
  2 16  1    9    0.000    0.334   0.000   1.972   0.834 1.001   0.000 624.687   0.000  0.000    0.000   34.011   34.011    0.000  0.181  0.134  0.210  3.500  0.135    0.000
  1 31  1    9   31.260   26.529   1.518   2.958   8.969 1.231   0.001 583.240   0.000  0.000    0.000   20.233   20.233    0.000  0.037  0.134  0.210  3.837  0.047    0.034
  2 31  1    9   31.260   21.093   1.486   2.352   8.969 1.231   0.088 676.399   0.000  0.000    0.000   33.651   33.651    0.000  0.179  0.134  0.210  3.500  0.135    0.034
  1  1  2    9    0.000    0.000   0.000   0.000   0.000 0.000   1.569 577.849   0.000  0.000    0.000   20.234   20.234    0.000  0.037  0.601  1.746  3.793  0.047    0.000
  2  1  2    9    0.000    0.000   0.000   0.000   0.000 0.000   1.003 672.946   0.000  0.000    0.000   33.652   33.652    0.000  0.179  0.164  0.405  3.322  0.135    0.000
  1  6  2    9    0.000    4.605   0.000   2.454   1.877 1.001   0.000 569.158   0.000  0.000    0.000   20.178   20.178    0.000  0.037  0.134  0.210  3.793  0.047    0.000
  2  6  2    9    0.000    4.702   0.000   2.505   1.877 1.001   0.000 660.108   0.000  0.000    0.000   33.612   33.612    0.000  0.178  0.134  0.210  3.500  0.135    0.000
  1 15  2    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 552.869   0.000  0.000    0.000   19.958   19.958    0.000  0.037  0.134  0.210  3.792  0.047    0.000
  2 15  2    9    0.000    0.000   0.000   0.000   0.000 0.000   0.065 646.060   0.000  0.000    0.000   33.447   33.447    0.000  0.177  0.134  0.210  3.500  0.135    0.000
  1 20  2    9    9.780    2.018   0.000   1.324   1.525 1.001   0.000 548.219   0.000  0.000    0.000   19.957   19.957    0.000  0.037  0.134  0.210  3.792  0.047    0.000
  2 20  2    9    9.780    2.367   0.000   1.552   1.525 1.001   0.000 635.730   0.000  0.000    0.000   33.448   33.448    0.000  0.177  0.134  0.210  3.500  0.135    0.000
  1 25  2    9    0.600    0.000   0.000   0.000   0.000 0.000   0.000 542.918   0.000  0.000    0.000   19.906   19.906    0.000  0.037  0.134  0.210  3.792  0.047    0.000
  2 25  2    9    0.600    0.042   0.000   0.362   0.572 1.001   0.000 626.417   0.000  0.000    0.000   33.411   33.411    0.000  0.177  0.134  0.210  3.500  0.135    0.000
  1  1  3    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 524.329   0.000  0.000    0.000   19.902   19.902    0.000  0.037  0.134  0.210  3.791  0.047    0.000
  2  1  3    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 609.289   0.000  0.000    0.000   33.409   33.409    0.000  0.177  0.134  0.210  3.500  0.135    0.000
  1  2  3    9    0.500    0.000   0.000   0.000   0.000 0.000   0.000 525.465   0.000  0.000    0.000   19.890   19.890    0.000  0.037  0.134  0.210  3.791  0.047    0.000
  2  2  3    9    0.500    0.148   0.000   0.640   1.136 1.001   0.000 609.408   0.000  0.000    0.000   33.400   33.400    0.000  0.177  0.134  0.210  3.500  0.135    0.000
  1  3  3    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 527.645   0.000  0.000    0.000   19.864   19.864    0.000  0.036  0.134  0.210  3.791  0.047    0.000
  2  3  3    9    0.000    0.234   0.000   0.525   2.187 1.001   0.000 610.466   0.000  0.000    0.000   33.381   33.381    0.000  0.177  0.134  0.210  3.500  0.135    0.000
  1  6  3    9    0.000    7.700   0.000   2.712   2.839 1.001   0.000 538.540   0.000  0.000    0.000   19.852   19.852    0.000  0.036  0.134  0.210  3.791  0.047    0.000
  2  6  3    9    0.000    8.117   0.000   2.859   2.839 1.001   0.000 607.072   0.000  0.000    0.000   33.347   33.347    0.000  0.176  0.134  0.210  3.500  0.135    0.000
  1 15  3    9    0.000    0.000   0.000   0.000   0.000 0.000   1.550 581.586   0.000  0.000    0.000   19.144   19.144    0.000  0.035  0.440  0.915  3.789  0.047    0.000
  2 15  3    9    0.000    0.000   0.000   0.000   0.000 0.000   0.995 634.584   0.000  0.000    0.000   32.804   32.804    0.000  0.173  0.134  0.268  3.500  0.135    0.000
  1 24  3    9   10.960    0.000   0.000   0.000   0.000 0.000   1.499 593.953   0.000  0.000    0.000   18.545   18.545    0.000  0.034  0.417  0.815  3.773  0.047    0.000
  2 24  3    9   10.960    0.083  20.200   5.346   0.076 1.003   0.990 644.796   0.000  0.000    0.000   32.336   32.336    0.000  0.170  0.134  0.269  3.500  0.135    0.003
  1  1  4    9    0.000    0.000   0.000   0.000   0.000 0.000   1.344 592.256   0.000  0.000    0.000   17.993   17.993    0.000  0.033  0.397  0.740  3.750  0.047    0.000
  2  1  4    9    0.000    0.000   0.000   0.000   0.000 0.000   0.986 640.082   0.000  0.000    0.000   31.898   31.898    0.000  0.167  0.134  0.270  3.500  0.135    0.000
  1  8  4    9    5.760    0.000   0.000   0.000   0.000 0.000   1.220 596.157   0.000  0.000    0.000   17.350   17.350    0.000  0.031  0.384  0.685  3.734  0.047    0.000
  2  8  4    9    5.760    0.025  41.333   4.417   0.028 1.003   0.980 642.500   0.000  0.000    0.000   31.377   31.377    0.000  0.164  0.134  0.272  3.500  0.135    0.002
